word,word_count,df,doc_len,idf,tf,tf-idf,,,,,,,,
मोनफानि,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
मोनफ्रोमबो,2,2,25,2.9240207,0.08,0.233921656,,,,,,,,
मोनबा,5,5,40,2.526080692,0.125,0.315760086,,,,,,,,
मोनबाय,3,3,49,2.747929441,0.06122449,0.168240578,,,,,,,,
मोनब्ला,2,2,23,2.9240207,0.086956522,0.25426267,,,,,,,,
मोनला,14,13,122,2.111107344,0.114754098,0.24225822,,,,,,,,
मोनलायदों,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
मोनलायना,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
मोनलोंना,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
मोनसे,11,11,124,2.183658011,0.088709677,0.193711598,,,,,,,,
मोनसेनि,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
मोनसेबो,2,2,27,2.9240207,0.074074074,0.216594126,,,,,,,,
मोनसेल,2,2,34,2.9240207,0.058823529,0.172001218,,,,,,,,
मोना,10,9,118,2.270808187,0.084745763,0.192441372,,,,,,,,
मोनाखिसै,1,1,19,3.225050696,0.052631579,0.16973951,,,,,,,,
मोनाखै,3,3,32,2.747929441,0.09375,0.257618385,,,,,,,,
मोनामदों,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
मोनामसुबावोसोनो,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
मोनामोन,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
मोनाय,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
मोनालै,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
मोनो,12,12,105,2.14586945,0.114285714,0.245242223,,,,,,,,
मोन्दों।,1,1,48,3.225050696,0.020833333,0.067188556,,,,,,,,
मोन्दोऔ,2,2,8,2.9240207,0.25,0.731005175,,,,,,,,
मोन्ना,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
मोन्नाय,4,4,43,2.622990705,0.093023256,0.243999135,,,,,,,,
मोन्नायखौ,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
मोन्नाया,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
मोन्नैबो,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
मोन्नो,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
मोन्बाइ,1,1,24,3.225050696,0.041666667,0.134377112,,,,,,,,
मोबाइ,2,2,12,2.9240207,0.166666667,0.487336783,,,,,,,,
मोबाइल,4,4,20,2.622990705,0.2,0.524598141,,,,,,,,
मोबिलिओ,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
मोमो,4,4,23,2.622990705,0.173913043,0.456172296,,,,,,,,
मोसा,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
मोसौ,20,20,212,1.9240207,0.094339623,0.181511387,,,,,,,,
मोसौनि,2,2,30,2.9240207,0.066666667,0.194934713,,,,,,,,
मोसौफोर,3,3,51,2.747929441,0.058823529,0.161642908,,,,,,,,
मोसौलै,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
मोहित,8,8,49,2.321960709,0.163265306,0.379095626,,,,,,,,
मोहितआ,2,2,8,2.9240207,0.25,0.731005175,,,,,,,,
मोहिता,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
यनो,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
या,16,16,127,2.020930713,0.125984252,0.254605444,,,,,,,,
याङा,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
यानो,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
याबो,1,1,52,3.225050696,0.019230769,0.062020206,,,,,,,,
यार,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
याव,1,1,52,3.225050696,0.019230769,0.062020206,,,,,,,,
युवराज,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
यूक्रेन,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
यूक्रेनऔ,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
यूटूबीओ,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
यूट्यूब,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
यूट्यूबऔ,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
यै,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
यो,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
र,1,1,24,3.225050696,0.041666667,0.134377112,,,,,,,,
र',2,2,25,2.9240207,0.08,0.233921656,,,,,,,,
"र,",1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
रंग,2,2,13,2.9240207,0.153846154,0.449849339,,,,,,,,
रंगनांगौ,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रनजन,6,6,79,2.446899446,0.075949367,0.185840464,,,,,,,,
रनसायदों.,1,1,34,3.225050696,0.029411765,0.094854432,,,,,,,,
रनालड,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रपे,4,4,23,2.622990705,0.173913043,0.456172296,,,,,,,,
रबिराव,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
रमेश,10,10,51,2.225050696,0.196078431,0.43628445,,,,,,,,
रमेशआ,6,6,31,2.446899446,0.193548387,0.473593441,,,,,,,,
रमेशनई,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रवंगव,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रवंगा,4,4,19,2.622990705,0.210526316,0.552208569,,,,,,,,
रवजबगुण,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
रवजब्व,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
रवायसे,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
रवि,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रां,10,10,67,2.225050696,0.149253731,0.332097119,,,,,,,,
रांखौलाय,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
रांग,2,2,13,2.9240207,0.153846154,0.449849339,,,,,,,,
रांनि,2,2,22,2.9240207,0.090909091,0.265820064,,,,,,,,
राइ,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
राइखस,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
राइजो,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
राइजोफोर?,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
राइथस,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
राइस,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
राईलैबै,2,2,13,2.9240207,0.153846154,0.449849339,,,,,,,,
राऊटर,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
राकेश,2,2,8,2.9240207,0.25,0.731005175,,,,,,,,
राकेशआ,2,2,11,2.9240207,0.181818182,0.531640127,,,,,,,,
राकेस,4,3,90,2.747929441,0.044444444,0.122130197,,,,,,,,
राकेसालाय,1,1,20,3.225050696,0.05,0.161252535,,,,,,,,
राखेस,4,4,37,2.622990705,0.108108108,0.283566563,,,,,,,,
राखेसआ,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
राग,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
रागा,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रागायानो,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
राज,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
राजखानथि,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
राजखान्थि,3,3,53,2.747929441,0.056603774,0.155543176,,,,,,,,
राजखान्थिनि।,1,1,24,3.225050696,0.041666667,0.134377112,,,,,,,,
राजघानि,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
राजथावनि,2,2,6,2.9240207,0.333333333,0.974673567,,,,,,,,
राजा,3,3,34,2.747929441,0.088235294,0.242464362,,,,,,,,
राजाआ,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
राजानि,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
राजाफोर,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
राजाफोरखौ,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
राजाफोरा,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
राजाफ्रा,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
राजाया,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
राजू,4,4,24,2.622990705,0.166666667,0.437165117,,,,,,,,
राजेश,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
राज्यनि,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
रादाबआ,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
रानजोब्बाय,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रान्ना,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
रान्नायखाय,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
राबनसो,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
राम,7,7,43,2.379952656,0.162790698,0.387434153,,,,,,,,
रामआ,4,4,17,2.622990705,0.235294118,0.617174283,,,,,,,,
रामनि,2,2,6,2.9240207,0.333333333,0.974673567,,,,,,,,
रामसियारिआ,2,2,27,2.9240207,0.074074074,0.216594126,,,,,,,,
रामसियाल,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
रामायण,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
रामु,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रायखांजोबो,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
रायखांबाय,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
रायजो,3,3,37,2.747929441,0.081081081,0.22280509,,,,,,,,
रायजो-राजा,1,1,30,3.225050696,0.033333333,0.10750169,,,,,,,,
रायजोखौ,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रायजोफोर,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
"रायजोफोर,",2,2,27,2.9240207,0.074074074,0.216594126,,,,,,,,
रायजोफोरखौ,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
रायजोफोरनि,2,2,41,2.9240207,0.048780488,0.142635156,,,,,,,,
रायज्लानो,1,1,24,3.225050696,0.041666667,0.134377112,,,,,,,,
रायज्लायनाया,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रायज्लायनो,2,2,9,2.9240207,0.222222222,0.649782378,,,,,,,,
रायज्लायफेराखिसै,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
रायज्लाया,4,4,16,2.622990705,0.25,0.655747676,,,,,,,,
रायदों,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
"रायनाय,",1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
रायनायनि,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
रायनोल,1,1,18,3.225050696,0.055555556,0.179169483,,,,,,,,
रायबाय,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
रायलाय,2,2,20,2.9240207,0.1,0.29240207,,,,,,,,
रायलायनो,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
राय्जालनो,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
राय्जो,4,3,38,2.747929441,0.105263158,0.289255731,,,,,,,,
राय्जोआ,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
राय्जोफोरखौ,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
राय्जोफोरनो,1,1,19,3.225050696,0.052631579,0.16973951,,,,,,,,
राव,4,4,62,2.622990705,0.064516129,0.169225207,,,,,,,,
"राव,",1,1,26,3.225050696,0.038461538,0.124040411,,,,,,,,
रावआ,2,1,62,3.225050696,0.032258065,0.104033893,,,,,,,,
रावआथ,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
"रावआथ,",1,1,62,3.225050696,0.016129032,0.052016947,,,,,,,,
रावआव,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
रावखौ,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रावजों,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
रावनि,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रावफोरलै,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
रावफोरा,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
रावबो,13,13,167,2.111107344,0.077844311,0.164337697,,,,,,,,
रावसो,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
रावा,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
रावानो,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
राव।,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
राष्ट्रपति,2,2,10,2.9240207,0.2,0.58480414,,,,,,,,
रासियाव,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
राहा,2,2,57,2.9240207,0.035087719,0.102597218,,,,,,,,
राहुल,18,18,108,1.969778191,0.166666667,0.328296365,,,,,,,,
राहुलआ,6,6,30,2.446899446,0.2,0.489379889,,,,,,,,
राहुलनी,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
राहुला,6,6,32,2.446899446,0.1875,0.458793646,,,,,,,,
रिंखि,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
रिजद,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
रिजर्टनि,1,1,38,3.225050696,0.026315789,0.084869755,,,,,,,,
रिटायर,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
रितुआ,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
रिपर्त,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
रियल,2,2,14,2.9240207,0.142857143,0.417717243,,,,,,,,
रीमा,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
रुक्नालआ,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रुथि,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
रुवा,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
रुवाथिसोनो,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
रूपजायतीआ,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
रूपज्योति,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
रूम,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रूममेट,2,2,9,2.9240207,0.222222222,0.649782378,,,,,,,,
रेखर्द,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
रेनदि,2,2,9,2.9240207,0.222222222,0.649782378,,,,,,,,
रेनदिनि,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रेनदिसोमोननो,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
"रेन्दि,",1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
रेपिस्ट,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
रेफ,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
रैगिंग,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
रैलिया,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
रोंआ,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
रोंआलै‌,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
रोंखाया,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रोंगा,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
रोंगौ,3,3,52,2.747929441,0.057692308,0.158534391,,,,,,,,
रोंगौबा,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
रोंङा।,1,1,48,3.225050696,0.020833333,0.067188556,,,,,,,,
रोंङै,1,1,18,3.225050696,0.055555556,0.179169483,,,,,,,,
रोंथारगौलै,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
रोंनि,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
रोंला,3,3,29,2.747929441,0.103448276,0.284268563,,,,,,,,
रोंलायलांला,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
रोआबु,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रोङा,9,8,136,2.321960709,0.066176471,0.153659165,,,,,,,,
"रोङा,",1,1,48,3.225050696,0.020833333,0.067188556,,,,,,,,
रोङै,4,4,42,2.622990705,0.095238095,0.249808639,,,,,,,,
रोङैफोर,2,1,18,3.225050696,0.111111111,0.358338966,,,,,,,,
रोङैफोरा,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रोजाबदों,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
रोजाबनो,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
रोजाव,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
रोदा,3,3,68,2.747929441,0.044117647,0.121232181,,,,,,,,
रोनाव,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
रोनावनो,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
रोनावफाग्ला,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
रोनावफैलायबाय,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
रोनावबाय,9,9,112,2.270808187,0.080357143,0.182475658,,,,,,,,
"रोनावबाय,",1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
रोनावलाबाय,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
रोनावलायबाय,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
रोब्व,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
रोमितआ,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
रोलाव,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
रोलावबाय,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
रोलावलाबाय,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
रोहन,2,2,9,2.9240207,0.222222222,0.649782378,,,,,,,,
रोहित,16,16,97,2.020930713,0.164948454,0.333349396,,,,,,,,
रोहितआ,5,5,28,2.526080692,0.178571429,0.451085838,,,,,,,,
रोहिता,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
ऱोनावबावदोंसो,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
ल,2,2,30,2.9240207,0.066666667,0.194934713,,,,,,,,
लंकाओ,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
लंगड़व,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
लंथं,3,3,35,2.747929441,0.085714286,0.235536809,,,,,,,,
लक्ष्मण,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
लखेल,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
लगबै,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
लगवन,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
लगाइने,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
लगायना,2,2,79,2.9240207,0.025316456,0.074025841,,,,,,,,
लथारिसो,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
लदव,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
लबना,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
लबिया,2,2,30,2.9240207,0.066666667,0.194934713,,,,,,,,
लबिया/लुबैसुला,1,1,18,3.225050696,0.055555556,0.179169483,,,,,,,,
लबुद्ध,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
लब्ध,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
लरग,9,8,124,2.321960709,0.072580645,0.168529406,,,,,,,,
लरगग,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
लरगफोर,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
लरगसो,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
"लरपय,",1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
लर्गफोर।,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
लव,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
लवंगना,7,7,50,2.379952656,0.14,0.333193372,,,,,,,,
लवंगला,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
लवंगा,2,2,14,2.9240207,0.142857143,0.417717243,,,,,,,,
लवंसार,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
लवगव,5,5,36,2.526080692,0.138888889,0.350844541,,,,,,,,
लवडोई,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
लवनगजानसींव,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
लवम,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
लवी,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
लसींव,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
ला,5,5,55,2.526080692,0.090909091,0.229643699,,,,,,,,
लांगबाई,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
लांजोबसिगोनलै,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
लांदां,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
लांदो,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
लांदों,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
लांदोंमोन,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
लांनांगौ,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
लांनानै,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
लांनायबाय,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
लांफिनखो,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
लाइट,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
लाइन,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
लाइफ,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
लाइफैला,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
लाइमोन,1,1,34,3.225050696,0.029411765,0.094854432,,,,,,,,
लाइला,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
लाइव,6,6,38,2.446899446,0.157894737,0.386352544,,,,,,,,
लाईव,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
लाक,3,2,29,2.9240207,0.103448276,0.3024849,,,,,,,,
लाख,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
लाखादोलै,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
लाखानायखौनो,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
लाखिनानै,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
लागाम,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
लागाव,3,3,35,2.747929441,0.085714286,0.235536809,,,,,,,,
लागासिनो,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
लाजाया,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
लाजि,5,5,72,2.526080692,0.069444444,0.17542227,,,,,,,,
लाजिआखै,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
लाजिगो,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
लाजिथावना,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
लाजिदों,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
लाजिनांगौ,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
लाजिनाइ,1,1,24,3.225050696,0.041666667,0.134377112,,,,,,,,
लाजिनाय,3,3,74,2.747929441,0.040540541,0.111402545,,,,,,,,
लाजिनो,12,11,160,2.183658011,0.075,0.163774351,,,,,,,,
लाजिनोबो,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
लाजिबाय,2,2,10,2.9240207,0.2,0.58480414,,,,,,,,
लाजिया,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
लाजियाखैसै,1,1,41,3.225050696,0.024390244,0.078659773,,,,,,,,
लाजियासै,2,2,21,2.9240207,0.095238095,0.278478162,,,,,,,,
लाजिया‌,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
लाजियो,1,1,34,3.225050696,0.029411765,0.094854432,,,,,,,,
लाजियोनो,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
लाजियो‌,1,1,22,3.225050696,0.045454545,0.146593213,,,,,,,,
लाजिरोंयै,1,1,24,3.225050696,0.041666667,0.134377112,,,,,,,,
लाजिला,2,2,28,2.9240207,0.071428571,0.208858621,,,,,,,,
लाजिा,1,1,11,3.225050696,0.090909091,0.293186427,,,,,,,,
लाजोब्बाय,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
लादेना,1,1,3,3.225050696,0.333333333,1.075016899,,,,,,,,
लादों,2,2,31,2.9240207,0.064516129,0.188646497,,,,,,,,
लानजाइ,1,1,16,3.225050696,0.0625,0.201565669,,,,,,,,
लानथा,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
लानथाखौ,1,1,34,3.225050696,0.029411765,0.094854432,,,,,,,,
लानथानि,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
लानव,1,1,7,3.225050696,0.142857143,0.460721528,,,,,,,,
लाना,19,19,225,1.946297095,0.084444444,0.164353977,,,,,,,,
लानांगोनना,1,1,17,3.225050696,0.058823529,0.189708864,,,,,,,,
लानांगौ,3,3,19,2.747929441,0.157894737,0.433883596,,,,,,,,
लानानै,7,7,124,2.379952656,0.056451613,0.134352166,,,,,,,,
लानायखौ,1,1,28,3.225050696,0.035714286,0.115180382,,,,,,,,
लानो,6,6,91,2.446899446,0.065934066,0.161334029,,,,,,,,
लाफाना,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
लाफाबाय।,1,1,13,3.225050696,0.076923077,0.248080823,,,,,,,,
लाफाया,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
लाफिनदो,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
लाफ्ला,1,1,15,3.225050696,0.066666667,0.21500338,,,,,,,,
लाफ्लेबाय,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
लाब,7,7,92,2.379952656,0.076086957,0.181083354,,,,,,,,
लाबाई,1,1,6,3.225050696,0.166666667,0.537508449,,,,,,,,
लाबाय,3,3,37,2.747929441,0.081081081,0.22280509,,,,,,,,
लाबो,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
लाबोआखै,1,1,30,3.225050696,0.033333333,0.10750169,,,,,,,,
लाबोग्रा,1,1,10,3.225050696,0.1,0.32250507,,,,,,,,
लाबोथों,1,1,21,3.225050696,0.047619048,0.153573843,,,,,,,,
लाबोदोंब्ला,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
लाबोनो,2,2,27,2.9240207,0.074074074,0.216594126,,,,,,,,
लाबोफादों।,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
लाबोफायाखैथ,1,1,4,3.225050696,0.25,0.806262674,,,,,,,,
लाबोफिनबाइ,1,1,24,3.225050696,0.041666667,0.134377112,,,,,,,,
लाबोबाय,3,3,34,2.747929441,0.088235294,0.242464362,,,,,,,,
लाभ,5,4,77,2.622990705,0.064935065,0.170324072,,,,,,,,
लामा,2,2,54,2.9240207,0.037037037,0.108297063,,,,,,,,
लामाफोराव,1,1,14,3.225050696,0.071428571,0.230360764,,,,,,,,
लामाया,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
लामायाव,1,1,8,3.225050696,0.125,0.403131337,,,,,,,,
लामालानायनि,1,1,12,3.225050696,0.083333333,0.268754225,,,,,,,,
लायखो,1,1,9,3.225050696,0.111111111,0.358338966,,,,,,,,
लायगोनलै,1,1,5,3.225050696,0.2,0.645010139,,,,,,,,
